"id_vendas","id_veiculos","id_concessionarias","id_vendedores","id_clientes","valor_pago","data_venda","data_inclusao","data_atualizacao"
261594,4,17,26,260307,"271201.73","2025-12-26 13:25:01.301211+00","2025-12-26 13:25:01.301211+00","2025-12-26 13:25:01.301211+00"
261668,5,3,32,260381,"309499.15","2025-12-26 19:35:01.147073+00","2025-12-26 19:35:01.147073+00","2025-12-26 19:35:01.147073+00"
261742,2,19,40,260455,"332848.31","2025-12-27 01:45:01.298614+00","2025-12-27 01:45:01.298614+00","2025-12-27 01:45:01.298614+00"
262098,8,29,42,260810,"285880.32","2025-12-28 07:20:01.991066+00","2025-12-28 07:20:01.991066+00","2025-12-28 07:20:01.991066+00"
262172,3,13,15,260884,"481189.43","2025-12-28 13:30:01.924271+00","2025-12-28 13:30:01.924271+00","2025-12-28 13:30:01.924271+00"
262246,4,23,31,260958,"272149.01","2025-12-28 19:40:01.197265+00","2025-12-28 19:40:01.197265+00","2025-12-28 19:40:01.197265+00"
262320,7,19,40,261032,"381474.02","2025-12-29 01:50:01.403597+00","2025-12-29 01:50:01.403597+00","2025-12-29 01:50:01.403597+00"
262386,5,25,5,261098,"313299.36","2025-12-29 07:20:01.254057+00","2025-12-29 07:20:01.254057+00","2025-12-29 07:20:01.254057+00"
262460,1,25,4,261171,"243008.26","2025-12-29 13:25:01.508647+00","2025-12-29 13:25:01.508647+00","2025-12-29 13:25:01.508647+00"
262534,4,16,21,261245,"268806.71","2025-12-29 19:35:01.750623+00","2025-12-29 19:35:01.750623+00","2025-12-29 19:35:01.750623+00"
262608,3,14,45,261319,"483145.79","2025-12-30 01:45:01.643291+00","2025-12-30 01:45:01.643291+00","2025-12-30 01:45:01.643291+00"
262675,4,5,19,261386,"266893.59","2025-12-30 07:20:02.092077+00","2025-12-30 07:20:02.092077+00","2025-12-30 07:20:02.092077+00"
262749,1,16,23,261460,"243259.83","2025-12-30 13:30:01.277368+00","2025-12-30 13:30:01.277368+00","2025-12-30 13:30:01.277368+00"
261809,4,20,50,260522,"274460.22","2025-12-27 07:20:01.727574+00","2025-12-27 07:20:01.727574+00","2025-12-27 07:20:01.727574+00"
261883,4,21,41,260596,"271368.46","2025-12-27 13:30:01.385834+00","2025-12-27 13:30:01.385834+00","2025-12-27 13:30:01.385834+00"
261957,4,29,42,260670,"276919.04","2025-12-27 19:40:01.357406+00","2025-12-27 19:40:01.357406+00","2025-12-27 19:40:01.357406+00"
262031,7,6,28,260743,"384005.19","2025-12-28 01:45:01.268747+00","2025-12-28 01:45:01.268747+00","2025-12-28 01:45:01.268747+00"
261521,6,19,40,260234,"773247.10","2025-12-26 07:20:01.271668+00","2025-12-26 07:20:01.271668+00","2025-12-26 07:20:01.271668+00"
261595,6,16,21,260308,"789195.14","2025-12-26 13:30:01.288205+00","2025-12-26 13:30:01.288205+00","2025-12-26 13:30:01.288205+00"
261669,1,11,36,260382,"243298.77","2025-12-26 19:40:01.28079+00","2025-12-26 19:40:01.28079+00","2025-12-26 19:40:01.28079+00"
261743,1,21,41,260456,"244432.45","2025-12-27 01:50:01.42285+00","2025-12-27 01:50:01.42285+00","2025-12-27 01:50:01.42285+00"
262099,1,29,42,260811,"242283.21","2025-12-28 07:25:01.117596+00","2025-12-28 07:25:01.117596+00","2025-12-28 07:25:01.117596+00"
262173,8,26,39,260885,"287703.41","2025-12-28 13:35:02.128902+00","2025-12-28 13:35:02.128902+00","2025-12-28 13:35:02.128902+00"
262247,8,4,43,260959,"296069.21","2025-12-28 19:45:01.326446+00","2025-12-28 19:45:01.326446+00","2025-12-28 19:45:01.326446+00"
262321,5,13,12,261033,"308013.90","2025-12-29 01:55:01.547684+00","2025-12-29 01:55:01.547684+00","2025-12-29 01:55:01.547684+00"
262387,1,28,6,261099,"246761.89","2025-12-29 07:25:01.397126+00","2025-12-29 07:25:01.397126+00","2025-12-29 07:25:01.397126+00"
262461,5,26,39,261172,"316705.23","2025-12-29 13:30:01.651248+00","2025-12-29 13:30:01.651248+00","2025-12-29 13:30:01.651248+00"
262535,4,12,48,261246,"270319.41","2025-12-29 19:40:01.896732+00","2025-12-29 19:40:01.896732+00","2025-12-29 19:40:01.896732+00"
262609,1,5,18,261320,"245178.13","2025-12-30 01:50:01.821669+00","2025-12-30 01:50:01.821669+00","2025-12-30 01:50:01.821669+00"
262676,5,19,40,261387,"308384.03","2025-12-30 07:25:01.236463+00","2025-12-30 07:25:01.236463+00","2025-12-30 07:25:01.236463+00"
262750,3,5,18,261461,"494078.83","2025-12-30 13:35:01.419141+00","2025-12-30 13:35:01.419141+00","2025-12-30 13:35:01.419141+00"
261810,5,6,30,260523,"308611.63","2025-12-27 07:25:01.941385+00","2025-12-27 07:25:01.941385+00","2025-12-27 07:25:01.941385+00"
261884,8,16,23,260597,"285245.28","2025-12-27 13:35:01.518342+00","2025-12-27 13:35:01.518342+00","2025-12-27 13:35:01.518342+00"
261958,7,27,52,260671,"390970.82","2025-12-27 19:45:01.495067+00","2025-12-27 19:45:01.495067+00","2025-12-27 19:45:01.495067+00"
262032,1,14,45,260744,"241687.17","2025-12-28 01:50:01.415933+00","2025-12-28 01:50:01.415933+00","2025-12-28 01:50:01.415933+00"
261522,1,26,39,260235,"242625.17","2025-12-26 07:25:01.57762+00","2025-12-26 07:25:01.57762+00","2025-12-26 07:25:01.57762+00"
261596,1,7,47,260309,"246980.65","2025-12-26 13:35:01.431844+00","2025-12-26 13:35:01.431844+00","2025-12-26 13:35:01.431844+00"
261670,4,5,20,260383,"271121.21","2025-12-26 19:45:01.4391+00","2025-12-26 19:45:01.4391+00","2025-12-26 19:45:01.4391+00"
261744,8,13,14,260457,"285564.93","2025-12-27 01:55:01.574414+00","2025-12-27 01:55:01.574414+00","2025-12-27 01:55:01.574414+00"
262100,1,11,36,260812,"244218.73","2025-12-28 07:30:01.140014+00","2025-12-28 07:30:01.140014+00","2025-12-28 07:30:01.140014+00"
262174,1,29,42,260886,"239599.36","2025-12-28 13:40:01.261503+00","2025-12-28 13:40:01.261503+00","2025-12-28 13:40:01.261503+00"
262248,4,5,17,260960,"270078.26","2025-12-28 19:50:01.466142+00","2025-12-28 19:50:01.466142+00","2025-12-28 19:50:01.466142+00"
262388,8,28,10,261100,"294243.54","2025-12-29 07:30:01.540847+00","2025-12-29 07:30:01.540847+00","2025-12-29 07:30:01.540847+00"
262462,3,6,30,261173,"482219.79","2025-12-29 13:35:01.815622+00","2025-12-29 13:35:01.815622+00","2025-12-29 13:35:01.815622+00"
262536,3,26,39,261247,"479713.62","2025-12-29 19:45:02.092289+00","2025-12-29 19:45:02.092289+00","2025-12-29 19:45:02.092289+00"
262677,8,22,35,261388,"296268.11","2025-12-30 07:30:01.269854+00","2025-12-30 07:30:01.269854+00","2025-12-30 07:30:01.269854+00"
262751,4,7,47,261462,"267914.82","2025-12-30 13:40:01.552801+00","2025-12-30 13:40:01.552801+00","2025-12-30 13:40:01.552801+00"
261523,1,13,15,260236,"240835.87","2025-12-26 07:30:01.722639+00","2025-12-26 07:30:01.722639+00","2025-12-26 07:30:01.722639+00"
261811,7,25,2,260524,"383402.72","2025-12-27 07:30:02.119668+00","2025-12-27 07:30:02.119668+00","2025-12-27 07:30:02.119668+00"
261885,1,20,50,260598,"244410.57","2025-12-27 13:40:01.649836+00","2025-12-27 13:40:01.649836+00","2025-12-27 13:40:01.649836+00"
261959,3,15,38,260672,"483913.65","2025-12-27 19:50:01.641567+00","2025-12-27 19:50:01.641567+00","2025-12-27 19:50:01.641567+00"
262033,1,18,51,260745,"237552.59","2025-12-28 01:55:01.557688+00","2025-12-28 01:55:01.557688+00","2025-12-28 01:55:01.557688+00"
262610,2,9,37,261321,"344723.49","2025-12-30 01:55:02.086133+00","2025-12-30 01:55:02.086133+00","2025-12-30 01:55:02.086133+00"
261457,8,5,18,260170,"289274.77","2025-12-26 02:00:01.905928+00","2025-12-26 02:00:01.905928+00","2025-12-26 02:00:01.905928+00"
261597,7,3,32,260310,"380582.05","2025-12-26 13:40:01.572664+00","2025-12-26 13:40:01.572664+00","2025-12-26 13:40:01.572664+00"
261671,3,5,20,260384,"476228.59","2025-12-26 19:50:01.606851+00","2025-12-26 19:50:01.606851+00","2025-12-26 19:50:01.606851+00"
261745,4,16,24,260458,"271672.69","2025-12-27 02:00:01.882646+00","2025-12-27 02:00:01.882646+00","2025-12-27 02:00:01.882646+00"
262322,5,3,32,261034,"305283.34","2025-12-29 02:00:01.87909+00","2025-12-29 02:00:01.87909+00","2025-12-29 02:00:01.87909+00"
262101,8,24,49,260813,"294981.71","2025-12-28 07:35:01.284047+00","2025-12-28 07:35:01.284047+00","2025-12-28 07:35:01.284047+00"
262175,4,22,35,260887,"274191.87","2025-12-28 13:45:01.412717+00","2025-12-28 13:45:01.412717+00","2025-12-28 13:45:01.412717+00"
262249,7,9,37,260961,"394739.80","2025-12-28 19:55:01.615016+00","2025-12-28 19:55:01.615016+00","2025-12-28 19:55:01.615016+00"
262389,1,18,51,261101,"245716.54","2025-12-29 07:35:01.684275+00","2025-12-29 07:35:01.684275+00","2025-12-29 07:35:01.684275+00"
262463,7,21,41,261174,"391906.87","2025-12-29 13:40:01.970136+00","2025-12-29 13:40:01.970136+00","2025-12-29 13:40:01.970136+00"
262537,4,26,39,261248,"270162.49","2025-12-29 19:50:01.21382+00","2025-12-29 19:50:01.21382+00","2025-12-29 19:50:01.21382+00"
262678,6,28,6,261389,"761280.06","2025-12-30 07:35:01.425399+00","2025-12-30 07:35:01.425399+00","2025-12-30 07:35:01.425399+00"
262752,5,13,13,261463,"312653.21","2025-12-30 13:45:01.725691+00","2025-12-30 13:45:01.725691+00","2025-12-30 13:45:01.725691+00"
261812,1,25,1,260525,"241451.44","2025-12-27 07:35:01.280409+00","2025-12-27 07:35:01.280409+00","2025-12-27 07:35:01.280409+00"
261886,4,4,43,260599,"275262.33","2025-12-27 13:45:01.803686+00","2025-12-27 13:45:01.803686+00","2025-12-27 13:45:01.803686+00"
261960,2,23,31,260673,"344798.06","2025-12-27 19:55:01.803602+00","2025-12-27 19:55:01.803602+00","2025-12-27 19:55:01.803602+00"
261524,2,21,41,260237,"335075.27","2025-12-26 07:35:01.879611+00","2025-12-26 07:35:01.879611+00","2025-12-26 07:35:01.879611+00"
261598,8,7,47,260311,"295469.94","2025-12-26 13:45:01.713422+00","2025-12-26 13:45:01.713422+00","2025-12-26 13:45:01.713422+00"
261672,5,29,42,260385,"306001.68","2025-12-26 19:55:01.7612+00","2025-12-26 19:55:01.7612+00","2025-12-26 19:55:01.7612+00"
262034,4,2,46,260746,"270154.68","2025-12-28 02:00:01.79606+00","2025-12-28 02:00:01.79606+00","2025-12-28 02:00:01.79606+00"
262611,7,29,42,261322,"381548.24","2025-12-30 02:00:01.37696+00","2025-12-30 02:00:01.37696+00","2025-12-30 02:00:01.37696+00"
262102,1,9,37,260814,"243083.03","2025-12-28 07:40:01.432549+00","2025-12-28 07:40:01.432549+00","2025-12-28 07:40:01.432549+00"
262176,2,8,53,260888,"336293.15","2025-12-28 13:50:01.551164+00","2025-12-28 13:50:01.551164+00","2025-12-28 13:50:01.551164+00"
262250,7,25,5,260962,"383244.77","2025-12-28 20:00:01.79606+00","2025-12-28 20:00:01.79606+00","2025-12-28 20:00:01.79606+00"
262390,7,3,32,261102,"386852.37","2025-12-29 07:40:01.830261+00","2025-12-29 07:40:01.830261+00","2025-12-29 07:40:01.830261+00"
262464,2,13,12,261175,"335706.65","2025-12-29 13:45:02.143707+00","2025-12-29 13:45:02.143707+00","2025-12-29 13:45:02.143707+00"
262538,4,5,16,261249,"273537.93","2025-12-29 19:55:01.349755+00","2025-12-29 19:55:01.349755+00","2025-12-29 19:55:01.349755+00"
262679,4,29,42,261390,"276436.81","2025-12-30 07:40:01.576109+00","2025-12-30 07:40:01.576109+00","2025-12-30 07:40:01.576109+00"
262753,7,21,41,261464,"388639.27","2025-12-30 13:50:01.871899+00","2025-12-30 13:50:01.871899+00","2025-12-30 13:50:01.871899+00"
261813,1,6,28,260526,"246779.51","2025-12-27 07:40:01.415735+00","2025-12-27 07:40:01.415735+00","2025-12-27 07:40:01.415735+00"
261887,3,1,34,260600,"492294.74","2025-12-27 13:50:01.96441+00","2025-12-27 13:50:01.96441+00","2025-12-27 13:50:01.96441+00"
261961,5,14,45,260674,"306174.68","2025-12-27 20:00:02.039391+00","2025-12-27 20:00:02.039391+00","2025-12-27 20:00:02.039391+00"
261525,1,7,47,260238,"240859.10","2025-12-26 07:40:02.082546+00","2025-12-26 07:40:02.082546+00","2025-12-26 07:40:02.082546+00"
261599,2,17,25,260312,"333769.65","2025-12-26 13:50:01.862675+00","2025-12-26 13:50:01.862675+00","2025-12-26 13:50:01.862675+00"
261673,4,11,36,260386,"274556.33","2025-12-26 20:00:01.925378+00","2025-12-26 20:00:01.925378+00","2025-12-26 20:00:01.925378+00"
262103,6,9,37,260815,"763591.82","2025-12-28 07:45:01.577399+00","2025-12-28 07:45:01.577399+00","2025-12-28 07:45:01.577399+00"
262177,2,8,53,260889,"343505.56","2025-12-28 13:55:01.691026+00","2025-12-28 13:55:01.691026+00","2025-12-28 13:55:01.691026+00"
262251,7,22,35,260963,"391706.67","2025-12-28 20:05:02.045469+00","2025-12-28 20:05:02.045469+00","2025-12-28 20:05:02.045469+00"
262391,5,13,14,261103,"304580.00","2025-12-29 07:45:02.024082+00","2025-12-29 07:45:02.024082+00","2025-12-29 07:45:02.024082+00"
262465,5,21,41,261176,"316361.04","2025-12-29 13:50:01.303916+00","2025-12-29 13:50:01.303916+00","2025-12-29 13:50:01.303916+00"
262539,5,29,42,261250,"316014.24","2025-12-29 20:00:01.483607+00","2025-12-29 20:00:01.483607+00","2025-12-29 20:00:01.483607+00"
262680,7,20,50,261391,"393412.40","2025-12-30 07:45:01.798476+00","2025-12-30 07:45:01.798476+00","2025-12-30 07:45:01.798476+00"
262754,4,10,44,261465,"271131.40","2025-12-30 13:55:02.032815+00","2025-12-30 13:55:02.032815+00","2025-12-30 13:55:02.032815+00"
261814,6,29,42,260527,"776295.63","2025-12-27 07:45:01.568656+00","2025-12-27 07:45:01.568656+00","2025-12-27 07:45:01.568656+00"
261888,2,11,36,260601,"339276.06","2025-12-27 13:55:02.150259+00","2025-12-27 13:55:02.150259+00","2025-12-27 13:55:02.150259+00"
261962,1,21,41,260675,"240173.96","2025-12-27 20:05:01.203052+00","2025-12-27 20:05:01.203052+00","2025-12-27 20:05:01.203052+00"
261526,5,21,41,260239,"305367.27","2025-12-26 07:45:01.238718+00","2025-12-26 07:45:01.238718+00","2025-12-26 07:45:01.238718+00"
261600,7,28,8,260313,"380001.06","2025-12-26 13:55:02.036458+00","2025-12-26 13:55:02.036458+00","2025-12-26 13:55:02.036458+00"
261674,4,13,11,260387,"268860.18","2025-12-26 20:05:02.124484+00","2025-12-26 20:05:02.124484+00","2025-12-26 20:05:02.124484+00"
262104,7,16,21,260816,"380812.91","2025-12-28 07:50:01.736265+00","2025-12-28 07:50:01.736265+00","2025-12-28 07:50:01.736265+00"
262178,6,15,38,260890,"782504.82","2025-12-28 14:00:01.865747+00","2025-12-28 14:00:01.865747+00","2025-12-28 14:00:01.865747+00"
262252,1,16,22,260964,"240335.74","2025-12-28 20:10:01.176766+00","2025-12-28 20:10:01.176766+00","2025-12-28 20:10:01.176766+00"
262392,7,13,12,261104,"385701.57","2025-12-29 07:50:01.14883+00","2025-12-29 07:50:01.14883+00","2025-12-29 07:50:01.14883+00"
262466,4,17,26,261177,"273352.99","2025-12-29 13:55:01.446864+00","2025-12-29 13:55:01.446864+00","2025-12-29 13:55:01.446864+00"
262540,5,21,41,261251,"309965.72","2025-12-29 20:05:01.63536+00","2025-12-29 20:05:01.63536+00","2025-12-29 20:05:01.63536+00"
262681,7,3,32,261392,"386364.12","2025-12-30 07:50:01.969996+00","2025-12-30 07:50:01.969996+00","2025-12-30 07:50:01.969996+00"
262755,7,1,34,261466,"384579.27","2025-12-30 14:00:01.16388+00","2025-12-30 14:00:01.16388+00","2025-12-30 14:00:01.16388+00"
261815,3,28,9,260528,"482731.83","2025-12-27 07:50:01.748405+00","2025-12-27 07:50:01.748405+00","2025-12-27 07:50:01.748405+00"
261889,3,24,49,260602,"483054.91","2025-12-27 14:00:01.292547+00","2025-12-27 14:00:01.292547+00","2025-12-27 14:00:01.292547+00"
261963,6,13,15,260676,"763669.11","2025-12-27 20:10:01.345754+00","2025-12-27 20:10:01.345754+00","2025-12-27 20:10:01.345754+00"
261527,8,28,10,260240,"294482.20","2025-12-26 07:50:01.378307+00","2025-12-26 07:50:01.378307+00","2025-12-26 07:50:01.378307+00"
261601,8,24,49,260314,"295071.97","2025-12-26 14:00:01.188263+00","2025-12-26 14:00:01.188263+00","2025-12-26 14:00:01.188263+00"
261675,2,28,7,260388,"343975.83","2025-12-26 20:10:01.264011+00","2025-12-26 20:10:01.264011+00","2025-12-26 20:10:01.264011+00"
262105,7,23,31,260817,"382879.62","2025-12-28 07:55:01.905137+00","2025-12-28 07:55:01.905137+00","2025-12-28 07:55:01.905137+00"
262179,3,13,13,260891,"484622.18","2025-12-28 14:05:02.081198+00","2025-12-28 14:05:02.081198+00","2025-12-28 14:05:02.081198+00"
262253,1,11,36,260965,"241168.90","2025-12-28 20:15:01.316192+00","2025-12-28 20:15:01.316192+00","2025-12-28 20:15:01.316192+00"
262393,1,11,36,261105,"247398.46","2025-12-29 07:55:01.287454+00","2025-12-29 07:55:01.287454+00","2025-12-29 07:55:01.287454+00"
262467,2,22,35,261178,"337537.55","2025-12-29 14:00:01.600317+00","2025-12-29 14:00:01.600317+00","2025-12-29 14:00:01.600317+00"
262541,3,28,9,261252,"484061.45","2025-12-29 20:10:01.809179+00","2025-12-29 20:10:01.809179+00","2025-12-29 20:10:01.809179+00"
262682,4,19,40,261393,"275225.79","2025-12-30 07:55:01.108571+00","2025-12-30 07:55:01.108571+00","2025-12-30 07:55:01.108571+00"
262756,1,9,37,261467,"244417.46","2025-12-30 14:05:01.301641+00","2025-12-30 14:05:01.301641+00","2025-12-30 14:05:01.301641+00"
261816,3,13,14,260529,"479761.91","2025-12-27 07:55:01.920401+00","2025-12-27 07:55:01.920401+00","2025-12-27 07:55:01.920401+00"
261890,2,16,21,260603,"342720.31","2025-12-27 14:05:01.428536+00","2025-12-27 14:05:01.428536+00","2025-12-27 14:05:01.428536+00"
261964,4,5,20,260677,"269924.98","2025-12-27 20:15:01.519023+00","2025-12-27 20:15:01.519023+00","2025-12-27 20:15:01.519023+00"
261528,7,22,35,260241,"387264.76","2025-12-26 07:55:01.530071+00","2025-12-26 07:55:01.530071+00","2025-12-26 07:55:01.530071+00"
261602,5,14,45,260315,"306865.57","2025-12-26 14:05:01.353415+00","2025-12-26 14:05:01.353415+00","2025-12-26 14:05:01.353415+00"
261676,6,28,7,260389,"765717.52","2025-12-26 20:15:01.401964+00","2025-12-26 20:15:01.401964+00","2025-12-26 20:15:01.401964+00"
262106,8,14,45,260818,"296644.09","2025-12-28 08:00:02.116306+00","2025-12-28 08:00:02.116306+00","2025-12-28 08:00:02.116306+00"
262180,3,16,24,260892,"477457.05","2025-12-28 14:10:01.208256+00","2025-12-28 14:10:01.208256+00","2025-12-28 14:10:01.208256+00"
262254,1,6,30,260966,"246085.72","2025-12-28 20:20:01.477631+00","2025-12-28 20:20:01.477631+00","2025-12-28 20:20:01.477631+00"
262394,2,3,32,261106,"340916.03","2025-12-29 08:00:01.436033+00","2025-12-29 08:00:01.436033+00","2025-12-29 08:00:01.436033+00"
262468,8,29,42,261179,"290040.91","2025-12-29 14:05:01.761831+00","2025-12-29 14:05:01.761831+00","2025-12-29 14:05:01.761831+00"
262542,1,9,37,261253,"247135.11","2025-12-29 20:15:01.974194+00","2025-12-29 20:15:01.974194+00","2025-12-29 20:15:01.974194+00"
262683,4,25,2,261394,"276363.67","2025-12-30 08:00:01.249204+00","2025-12-30 08:00:01.249204+00","2025-12-30 08:00:01.249204+00"
262757,3,5,16,261468,"489195.94","2025-12-30 14:10:01.437356+00","2025-12-30 14:10:01.437356+00","2025-12-30 14:10:01.437356+00"
261817,4,25,2,260530,"273960.89","2025-12-27 08:00:02.123232+00","2025-12-27 08:00:02.123232+00","2025-12-27 08:00:02.123232+00"
261891,5,12,48,260604,"304684.63","2025-12-27 14:10:01.556916+00","2025-12-27 14:10:01.556916+00","2025-12-27 14:10:01.556916+00"
261965,1,10,44,260678,"239126.03","2025-12-27 20:20:01.682995+00","2025-12-27 20:20:01.682995+00","2025-12-27 20:20:01.682995+00"
261529,1,5,17,260242,"240529.40","2025-12-26 08:00:01.716386+00","2025-12-26 08:00:01.716386+00","2025-12-26 08:00:01.716386+00"
261603,1,26,39,260316,"245953.27","2025-12-26 14:10:01.51404+00","2025-12-26 14:10:01.51404+00","2025-12-26 14:10:01.51404+00"
261677,5,28,10,260390,"307560.31","2025-12-26 20:20:01.54291+00","2025-12-26 20:20:01.54291+00","2025-12-26 20:20:01.54291+00"
262107,7,27,52,260819,"387954.47","2025-12-28 08:05:01.260995+00","2025-12-28 08:05:01.260995+00","2025-12-28 08:05:01.260995+00"
262181,4,22,35,260893,"268674.16","2025-12-28 14:15:01.340686+00","2025-12-28 14:15:01.340686+00","2025-12-28 14:15:01.340686+00"
262255,8,27,52,260967,"294006.46","2025-12-28 20:25:01.6504+00","2025-12-28 20:25:01.6504+00","2025-12-28 20:25:01.6504+00"
262395,8,25,3,261107,"288977.13","2025-12-29 08:05:01.590164+00","2025-12-29 08:05:01.590164+00","2025-12-29 08:05:01.590164+00"
262469,4,13,14,261180,"275200.75","2025-12-29 14:10:01.929363+00","2025-12-29 14:10:01.929363+00","2025-12-29 14:10:01.929363+00"
262543,7,16,22,261254,"384091.79","2025-12-29 20:20:02.13648+00","2025-12-29 20:20:02.13648+00","2025-12-29 20:20:02.13648+00"
262684,2,5,16,261395,"337084.27","2025-12-30 08:05:01.40247+00","2025-12-30 08:05:01.40247+00","2025-12-30 08:05:01.40247+00"
262758,5,1,33,261469,"315164.06","2025-12-30 14:15:01.589211+00","2025-12-30 14:15:01.589211+00","2025-12-30 14:15:01.589211+00"
261818,7,17,27,260531,"384723.40","2025-12-27 08:05:01.273839+00","2025-12-27 08:05:01.273839+00","2025-12-27 08:05:01.273839+00"
261892,4,25,4,260605,"274214.68","2025-12-27 14:15:01.698164+00","2025-12-27 14:15:01.698164+00","2025-12-27 14:15:01.698164+00"
261966,5,21,41,260679,"306572.98","2025-12-27 20:25:01.9254+00","2025-12-27 20:25:01.9254+00","2025-12-27 20:25:01.9254+00"
261530,7,16,21,260243,"383868.57","2025-12-26 08:05:01.943362+00","2025-12-26 08:05:01.943362+00","2025-12-26 08:05:01.943362+00"
261604,8,13,11,260317,"295963.84","2025-12-26 14:15:01.690661+00","2025-12-26 14:15:01.690661+00","2025-12-26 14:15:01.690661+00"
261678,5,24,49,260391,"311244.38","2025-12-26 20:25:01.75641+00","2025-12-26 20:25:01.75641+00","2025-12-26 20:25:01.75641+00"
261819,1,16,23,260532,"245080.44","2025-12-27 08:10:01.398013+00","2025-12-27 08:10:01.398013+00","2025-12-27 08:10:01.398013+00"
261893,7,13,15,260606,"382651.96","2025-12-27 14:20:01.858344+00","2025-12-27 14:20:01.858344+00","2025-12-27 14:20:01.858344+00"
261967,7,23,31,260680,"384317.49","2025-12-27 20:30:02.08551+00","2025-12-27 20:30:02.08551+00","2025-12-27 20:30:02.08551+00"
262108,7,5,18,260820,"395342.36","2025-12-28 08:10:01.39707+00","2025-12-28 08:10:01.39707+00","2025-12-28 08:10:01.39707+00"
262182,7,25,2,260894,"390559.03","2025-12-28 14:20:01.477166+00","2025-12-28 14:20:01.477166+00","2025-12-28 14:20:01.477166+00"
262256,6,24,49,260968,"782664.74","2025-12-28 20:30:01.803379+00","2025-12-28 20:30:01.803379+00","2025-12-28 20:30:01.803379+00"
262396,2,28,7,261108,"339854.50","2025-12-29 08:10:01.727514+00","2025-12-29 08:10:01.727514+00","2025-12-29 08:10:01.727514+00"
262470,1,15,38,261181,"244524.44","2025-12-29 14:15:02.108672+00","2025-12-29 14:15:02.108672+00","2025-12-29 14:15:02.108672+00"
262544,3,25,1,261255,"492648.07","2025-12-29 20:25:01.308809+00","2025-12-29 20:25:01.308809+00","2025-12-29 20:25:01.308809+00"
262685,2,9,37,261396,"334596.20","2025-12-30 08:10:01.53993+00","2025-12-30 08:10:01.53993+00","2025-12-30 08:10:01.53993+00"
262759,8,25,1,261470,"288592.50","2025-12-30 14:20:01.745932+00","2025-12-30 14:20:01.745932+00","2025-12-30 14:20:01.745932+00"
261531,4,1,34,260244,"270939.80","2025-12-26 08:10:02.14324+00","2025-12-26 08:10:02.14324+00","2025-12-26 08:10:02.14324+00"
261605,8,12,48,260318,"287432.03","2025-12-26 14:20:01.859465+00","2025-12-26 14:20:01.859465+00","2025-12-26 14:20:01.859465+00"
261679,5,28,7,260392,"314915.82","2025-12-26 20:30:01.942544+00","2025-12-26 20:30:01.942544+00","2025-12-26 20:30:01.942544+00"
